"order_id","order_date","status","fulfilment","sales_channel","ship_service_level","style","sku","category","size","asin","courier_status","quantity","currency","amount","ship_city","ship_state","ship_postal_code","ship_country","b2b"
"171-1810107-0394703","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE2153","JNE2153-KR-278-A-XXL","kurta","XXL","B0794XBGCZ","Shipped",1,"INR",424,"DEHRADUN","UTTARAKHAND","248001.0","IN",FALSE
"171-0984599-8397935","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3785","JNE3785-KR-XXL","kurta","XXL","B09K3XNZNX","Shipped",1,"INR",362,"DEHRADUN","UTTARAKHAND","248001.0","IN",FALSE
"404-2535013-0085165","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3422","JNE3422-KR-S","kurta","S","B081WSQZ9C","Shipped",1,"INR",295,"KANCHEEPURAM","TAMIL NADU","631501.0","IN",FALSE
"402-5927132-6721165","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET144","SET144-KR-NP-XXXL","Set","3XL","B0822TZ4S3","Shipped",1,"INR",788,"MORADABAD","UTTAR PRADESH","244001.0","IN",FALSE
"405-8118634-5207564","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0230","J0230-SKD-M","Set","M","B08XNJG8B1","Shipped",1,"INR",1112,"RANCHI","JHARKHAND","834005.0","IN",FALSE
"404-1788318-6205123","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0178","J0178-TP-XXXL","Top","3XL","B08MYNC76H","Shipped",1,"INR",319,"NANDIVARAM GUDUVANCHERI","TAMIL NADU","603203.0","IN",FALSE
"407-2304693-8413149","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET183","SET183-KR-DH-M","Set","M","B08B3Z2YY3","Shipped",1,"INR",759,"GURUGRAM","HARYANA","122018.0","IN",FALSE
"402-0575964-7971503","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0245","J0245-SKD-S","Set","S","B0925TRXJ8","Shipped",1,"INR",1149,"Siliguri","WEST BENGAL","734004.0","IN",FALSE
"407-3683734-4846713","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","MEN5001","MEN5001-KR-L","kurta","L","B08YYRNM5M","Shipped",1,"INR",499,"KOTA","RAJASTHAN","324005.0","IN",FALSE
"403-3162072-5303545","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3405","JNE3405-KR-L","kurta","L","B081WSCKPQ","Shipped",1,"INR",399,"FARIDABAD","HARYANA","121010.0","IN",FALSE
"407-8712069-4234757","2022-04-26","Shipped - Returned to Seller","Merchant","Amazon.in","Standard","SET269","SET269-KR-NP-XL","Set","XL","B0983CBSJ3","Shipped",1,"INR",824,"MAHBUBNAGAR","TELANGANA","509001.0","IN",FALSE
"402-2039470-2933934","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3468","JNE3468-KR-XL","kurta","XL","B08RP67NGB","Shipped",1,"INR",363,"HYDERABAD","TELANGANA","500010.0","IN",FALSE
"406-1767383-7310707","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3837","JNE3837-KR-XL","kurta","XL","B09RKCHCPC","Shipped",1,"INR",635,"MUMBAI","MAHARASHTRA","401107.0","IN",FALSE
"407-4095581-2612329","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3797","JNE3797-KR-XXL","Western Dress","XXL","B09SDXSQ33","Shipped",1,"INR",725,"Tiruvallur","TAMIL NADU","602024.0","IN",FALSE
"403-8762917-0913966","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3405","JNE3405-KR-L","kurta","L","B081WSCKPQ","Shipped",1,"INR",399,"KHED","MAHARASHTRA","415621.0","IN",FALSE
"404-7342675-8093969","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET273","SET273-KR-NP-M","Set","M","B094FRW46T","Shipped",1,"INR",612,"KOLKATA","WEST BENGAL","700002.0","IN",FALSE
"408-0379789-1085119","2022-04-26","Shipped","Amazon","Amazon.in","Standard","SET268","SET268-KR-NP-L","Set","L","B08XQ8MCKP","Shipped",1,"INR",0,"GURUGRAM","HARYANA","122003.0","IN",FALSE
"404-5205332-5485936","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0006","J0006-SET-XXXL","Ethnic Dress","3XL","B0894X7XDM","Shipped",1,"INR",845,"MUMBAI","MAHARASHTRA","400077.0","IN",FALSE
"403-9210661-6785155","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3605","JNE3605-KR-XXL","kurta","XXL","B08N4PZ36K","Shipped",1,"INR",487,"DELHI","DELHI","110009.0","IN",FALSE
"408-6633745-5246731","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0005","J0005-DR-L","Western Dress","L","B08B3Y3VHQ","Shipped",1,"INR",899,"JAIPUR","RAJASTHAN","302033.0","IN",FALSE
"405-9745722-6526718","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3373","JNE3373-KR-L","kurta","L","B082W7GVH7","Shipped",1,"INR",376,"BENGALURU","KARNATAKA","560076.0","IN",FALSE
"407-6534015-2531503","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0236","J0236-SKD-XL","Set","XL","B08ZYPQ3XV","Shipped",1,"INR",950,"VASAI VIRAR","MAHARASHTRA","401303.0","IN",FALSE
"403-7759702-1684315","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3440","JNE3440-KR-N-XS","kurta","XS","B09HMY3YLT","Shipped",1,"INR",399,"Bangalore","KARNATAKA","560078.0","IN",FALSE
"403-7759702-1684315","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3405","JNE3405-KR-XS","kurta","XS","B081XCMYXJ","Shipped",1,"INR",399,"Bangalore","KARNATAKA","560078.0","IN",FALSE
"171-2973528-5962766","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3399","JNE3399-KR-M","kurta","M","B082W84Q2J","Shipped",1,"INR",435,"KALAMASSERY","KERALA","682024.0","IN",FALSE
"171-1532727-7417117","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3373","JNE3373-KR-M","kurta","M","B082W8F8P3","Shipped",1,"INR",376,"KALAMASSERY","KERALA","682024.0","IN",FALSE
"408-6450114-0503556","2022-04-26","Shipped","Amazon","Amazon.in","Standard","SET194","SET194-KR-NP-XXXL","Set","3XL","B08WB2DBVZ","Shipped",1,"INR",0,"VIRAJPET","KARNATAKA","571218.0","IN",FALSE
"407-3744804-6595553","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0340","J0340-TP-XS","Top","XS","B0987184SL","Shipped",1,"INR",563,"HALDIA","WEST BENGAL","721657.0","IN",FALSE
"171-9471875-8765902","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET349","SET349-KR-NP-S","Set","S","B09QJ3FWZV","Shipped",1,"INR",968,"SRINAGAR","JAMMU & KASHMIR","190012.0","IN",FALSE
"171-2968642-2044314","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0008","J0008-SKD-L","Set","L","B0894YB3B1","Shipped",1,"INR",1133,"VADODARA","Gujarat","390019.0","IN",FALSE
"406-4067731-5692312","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","SET268","SET268-KR-NP-XL","Set","XL","B08XQBF1G4","Shipped",1,"INR",788,"PUDUCHERRY","PUDUCHERRY","605001.0","IN",FALSE
"403-4959935-1356333","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3701","JNE3701-KR-XXXL","kurta","3XL","B094FN9P2S","Shipped",1,"INR",399,"KOLKATA","WEST BENGAL","700029.0","IN",FALSE
"404-6015640-0777968","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0236","J0236-SKD-XXL","Set","XXL","B08ZYQ716N","Shipped",1,"INR",922,"ANANTAPUR","ANDHRA PRADESH","515002.0","IN",FALSE
"171-5993402-0465956","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET325","SET325-KR-NP-XS","Set","XS","B09K3NLG1Z","Shipped",1,"INR",666,"THANE","MAHARASHTRA","421204.0","IN",FALSE
"171-5993402-0465956","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET182","SET182-KR-DH-XS","Set","XS","B085HS947T","Shipped",1,"INR",657,"THANE","MAHARASHTRA","421204.0","IN",FALSE
"171-0813665-5327558","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","SET268","SET268-KR-NP-S","Set","S","B08XQ98B2Q","Shipped",1,"INR",788,"THANE","MAHARASHTRA","421204.0","IN",FALSE
"406-5240624-6876343","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3822","JNE3822-KR-XL","kurta","XL","B09LTYN4SC","Shipped",1,"INR",474,"NEW DELHI","DELHI","110019.0","IN",FALSE
"408-7730650-5069109","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0233","J0233-SKD-XXXL","Set","3XL","B08XNHF3KB","Shipped",1,"INR",1299,"PUDUKKOTTAI","TAMIL NADU","622001.0","IN",FALSE
"403-0370289-9545101","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0003","J0003-SET-S","Set","S","B0894X27FC","Shipped",1,"INR",654,"LUCKNOW","UTTAR PRADESH","226030.0","IN",FALSE
"407-3926633-4598758","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3291","JNE3291-KR-XXXL","kurta","3XL","B07R5XKXL4","Shipped",1,"INR",442,"BHUBANESWAR","ODISHA","751002.0","IN",FALSE
"408-1240891-0134703","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3543","JNE3543-KR-XXL","kurta","XXL","B08HK4PJWJ","Shipped",1,"INR",0,"BERHAMPORE","WEST BENGAL","742101.0","IN",FALSE
"407-9610620-3779503","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","SET349","SET349-KR-NP-XS","Set","XS","B09QJ3QY96","Shipped",1,"INR",939,"New Delhi","DELHI","110085.0","IN",FALSE
"407-9610620-3779503","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","SET358","SET358-KR-NP-XS","Set","XS","B09QJNJJ56","Shipped",1,"INR",1126,"New Delhi","DELHI","110085.0","IN",FALSE
"171-6422585-6492340","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3618","JNE3618-KR-XXL","kurta","XXL","B091Q9J9QL","Shipped",1,"INR",375,"HYDERABAD","TELANGANA","500078.0","IN",FALSE
"405-1958272-5217959","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3710","JNE3710-DR-XL","Western Dress","XL","B091T5FWQC","Shipped",1,"INR",690,"UTTAR BAGDOGRA","WEST BENGAL","734014.0","IN",FALSE
"405-3225176-7313105","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3670","JNE3670-TU-XS","Top","XS","B0943N6JL2","Shipped",1,"INR",399,"Aurangabad","MAHARASHTRA","431136.0","IN",FALSE
"408-2066784-8666754","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3869","JNE3869-DR-XL","Western Dress","XL","B09RK65QV5","Shipped",1,"INR",721,"MUMBAI","MAHARASHTRA","400063.0","IN",TRUE
"404-3810653-1372365","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0345","J0345-SET-L","Set","L","B099NHRRMT","Shipped",1,"INR",499,"BENGALURU","KARNATAKA","560064.0","IN",FALSE
"408-5590650-1335511","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3721","JNE3721-KR-L","kurta","L","B099FBM4FZ","Shipped",1,"INR",329,"NOIDA","UTTAR PRADESH","201305.0","IN",FALSE
"408-5622920-6969923","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","MEN5001","MEN5001-KR-XXL","kurta","XXL","B08YYQ8L6L","Shipped",1,"INR",0,"DEWA","UTTAR PRADESH","225301.0","IN",FALSE
"403-0526035-7288327","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0398","J0398-DR-M","Western Dress","M","B09SDZ9BRP","Shipped",1,"INR",885,"JAIPUR","RAJASTHAN","302002.0","IN",FALSE
"408-9516731-5749923","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0189","J0189-TP-XXXL","Top","3XL","B08N496F6B","Shipped",1,"INR",329,"BENGALURU","KARNATAKA","560071.0","IN",FALSE
"171-2639496-1695528","2022-04-26","Cancelled","Amazon","Amazon.in","Expedited","JNE3618","JNE3618-KR-XXL","kurta","XXL","B091Q9J9QL","Unshipped",1,"INR",375,"HYDERABAD","TELANGANA","500078.0","IN",FALSE
"408-8937410-8713945","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET324","SET324-KR-NP-S","Set","S","B09NQ4CZ65","Shipped",1,"INR",597,"NAVI MUMBAI","MAHARASHTRA","410208.0","IN",FALSE
"408-7652439-6949940","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0230","J0230-SKD-S","Set","S","B08XNJ19QH","Shipped",1,"INR",1112,"NAVI MUMBAI","MAHARASHTRA","410208.0","IN",FALSE
"408-5984647-8276350","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","SET268","SET268-KR-NP-S","Set","S","B08XQ98B2Q","Shipped",1,"INR",788,"NAVI MUMBAI","MAHARASHTRA","410208.0","IN",FALSE
"171-9704649-9652356","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0230","J0230-SKD-S","Set","S","B08XNJ19QH","Shipped",1,"INR",1112,"NEW DELHI","DELHI","110010.0","IN",FALSE
"406-7676011-0321110","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3556","JNE3556-KR-XXL","kurta","XXL","B08MX9S6NY","Shipped",1,"INR",517,"RAJKOT","Gujarat","360005.0","IN",FALSE
"404-0510649-9881137","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET183","SET183-KR-DH-M","Set","M","B08B3Z2YY3","Shipped",1,"INR",759,"KOLKATA","WEST BENGAL","700039.0","IN",FALSE
"171-6589467-2197120","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","SET374","SET374-KR-NP-M","Set","M","B09NDKJKPN","Shipped",1,"INR",635,"KALYANI","WEST BENGAL","741235.0","IN",FALSE
"408-0474784-3560308","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0008","J0008-SKD-S","Set","S","B0894XGJ83","Shipped",1,"INR",1065,"KOLKATA","WEST BENGAL","700077.0","IN",FALSE
"408-6962595-0176315","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0243","J0243-DR-M","Ethnic Dress","M","B09265RNHH","Shipped",1,"INR",999,"NOIDA","UTTAR PRADESH","201301.0","IN",FALSE
"405-5030877-0235541","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0003","J0003-SET-XXL","Set","XXL","B0894XKVH3","Shipped",1,"INR",654,"DHARMAVARAM","ANDHRA PRADESH","515672.0","IN",FALSE
"408-3063990-0714717","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0122","J0122-TP-XXXL","Top","3XL","B08MYMV3K7","Shipped",1,"INR",329,"BENGALURU","KARNATAKA","560071.0","IN",FALSE
"404-4213664-1212328","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3467","JNE3467-KR-XL","kurta","XL","B08CDQKS84","Shipped",1,"INR",362,"CHENNAI","TAMIL NADU","600107.0","IN",FALSE
"404-8421941-3249966","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0079","J0079-SKD-S","Set","S","B08XNG67ZL","Shipped",1,"INR",1556,"COIMBATORE","TAMIL NADU","641026.0","IN",FALSE
"171-8190916-2689115","2022-04-26","Shipped - Returned to Seller","Merchant","Amazon.in","Standard","J0308","J0308-DR-XXL","Western Dress","XXL","B099NTSTM2","Shipped",1,"INR",625,"KANGRA","HIMACHAL PRADESH","176001.0","IN",FALSE
"404-4451805-5146748","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","SET197","SET197-KR-NP-M","Set","M","B08B3YDL18","Shipped",1,"INR",759,"GURUGRAM","HARYANA","122017.0","IN",FALSE
"403-7105164-4025920","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","NW001","NW001-TP-PJ-XXL","Set","XXL","B0922V99HN","Shipped",1,"INR",563,"CHANDIGARH","CHANDIGARH","160047.0","IN",FALSE
"405-9679810-2910758","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3645","JNE3645-TP-N-L","Top","L","B08ZHNGS54","Shipped",1,"INR",432,"KOLKATA","WEST BENGAL","700008.0","IN",FALSE
"408-3447089-9673915","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","SET252","SET252-KR-PP-M","Set","M","B08TGZN5D4","Shipped",1,"INR",759,"GHAZIABAD","UTTAR PRADESH","201017.0","IN",FALSE
"404-2394367-1007566","2022-04-26","Cancelled","Amazon","Amazon.in","Expedited","JNE3635","JNE3635-KR-XL","kurta","XL","B08XVM1XQJ","Unshipped",1,"INR",345,"CHENNAI","TAMIL NADU","600012.0","IN",FALSE
"407-6589005-0131564","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0179","J0179-KR-XL","kurta","XL","B08N1BBCRF","Shipped",1,"INR",696,"RAIPUR","CHHATTISGARH","492001.0","IN",FALSE
"405-7610272-8261168","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","MEN5009","MEN5009-KR-M","kurta","M","B08YYX8VKT","Shipped",1,"INR",499,"BENGALURU","KARNATAKA","560049.0","IN",FALSE
"405-7372657-4128357","2022-04-26","Shipped - Returned to Seller","Merchant","Amazon.in","Standard","SET183","SET183-KR-DH-M","Set","M","B08B3Z2YY3","Shipped",1,"INR",759,"HYDERABAD","TELANGANA","500090.0","IN",FALSE
"406-8936966-5858746","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","SET261","SET261-KR-PP-S","Set","S","B08WHQY56H","Shipped",1,"INR",453,"VIJAYAWADA","ANDHRA PRADESH","521225.0","IN",FALSE
"408-8029146-8949107","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET363","SET363-KR-NP-XXXL","Set","3XL","B09TH37FXC","Shipped",1,"INR",1338,"MUMBAI","MAHARASHTRA","400037.0","IN",FALSE
"404-8699000-0788336","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0215","J0215-BL-M","Blouse","M","B09KXXLQK3","Shipped",1,"INR",545,"BENGALURU","KARNATAKA","560062.0","IN",FALSE
"407-1456366-4382714","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3463","JNE3463-KR-M","kurta","M","B08RP6K224","Shipped",1,"INR",534,"PIMPRI CHINCHWAD","MAHARASHTRA","412105.0","IN",FALSE
"408-7024568-6879500","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3463","JNE3463-KR-L","kurta","L","B08RP49CLQ","Shipped",1,"INR",0,"MUMBAI","MAHARASHTRA","400064.0","IN",FALSE
"407-7558718-9923537","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0134","J0134-SET-XL","Set","XL","B08N4RFHNM","Shipped",1,"INR",699,"NEYYATTINKARA","KERALA","695121.0","IN",FALSE
"171-1975907-0955502","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","J0083","J0083-KR-M","kurta","M","B09295PWRB","Shipped",1,"INR",591,"Camurlim, Bardez","GOA","403507.0","IN",FALSE
"407-9361697-1373142","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","SET217","SET217-KR-PP-S","Set","S","B0899Z4589","Shipped",1,"INR",825,"THODUPUZHA","KERALA","685584.0","IN",FALSE
"403-8627825-8017110","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE2014","JNE2014-KR-178-M","kurta","M","B077M6KWYJ","Shipped",1,"INR",353,"CHENNAI","TAMIL NADU","600017.0","IN",FALSE
"407-4198741-7101914","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3613","JNE3613-KR-XL","kurta","XL","B08XVKMPHJ","Shipped",1,"INR",399,"CHENNAI","TAMIL NADU","600041.0","IN",FALSE
"403-1418465-9753969","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3718","JNE3718-KR-XXL","kurta","XXL","B099NMS4LL","Shipped",1,"INR",406,"PUNE","MAHARASHTRA","411015.0","IN",FALSE
"171-9082403-9911512","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET037","SET037-KR-NP-XXL","Set","XXL","B07MY3R7VN","Shipped",1,"INR",612,"DIGAPAHANDI","ODISHA","761012.0","IN",FALSE
"403-8332004-1030700","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3797","JNE3797-KR-XXL","Western Dress","XXL","B09SDXSQ33","Shipped",1,"INR",725,"TALEGAON MIDC","MAHARASHTRA","410507.0","IN",FALSE
"404-8201528-4111547","2022-04-26","Shipped","Amazon","Amazon.in","Expedited","JNE3463","JNE3463-KR-L","kurta","L","B08RP49CLQ","Shipped",1,"INR",568,"TELHARA","MAHARASHTRA","444108.0","IN",FALSE
"404-4247115-4590734","2022-04-26","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET265","SET265-KR-NP-XS","Set","XS","B0983BR8XF","Shipped",2,"INR",1776,"GADAG BETIGERI","KARNATAKA","582101.0","IN",FALSE
